Date,Open,High,Low,Close,Adj Close,Volume,ts_polarity,twitter_volume
,,,,,,,0.167618,1108
,,,,,,,0.141613,801
,,,,,,,0.189701,622
,,,,,,,0.137722,829
,,,,,,,0.072314,971
,,,,,,,0.154409,488
,,,,,,,0.178613,553
,,,,,,,0.120964,690
,,,,,,,0.128919,1045
,,,,,,,0.109809,292
,,,,,,,0.047895,99
,,,,,,,0.124902,737
,,,,,,,0.170261,903
,,,,,,,0.124656,897
,,,,,,,0.099362,877
,,,,,,,0.127265,848
,,,,,,,0.177436,769
,,,,,,,0.175785,994
,,,,,,,0.193556,910
,,,,,,,0.161244,838
,,,,,,,0.131608,794
,,,,,,,0.136346,723
,,,,,,,0.140535,1198
,,,,,,,0.085899,956
,,,,,,,0.171373,1136
,,,,,,,0.124002,956
,,,,,,,0.083683,1020
,,,,,,,0.112485,1201
,,,,,,,0.092333,1046
,,,,,,,0.10527,988
,,,,,,,0.09563,839
,,,,,,,0.112818,933
,,,,,,,0.131831,851
,,,,,,,0.105427,280
,,,,,,,0.143506,851
,,,,,,,0.12345,1023
,,,,,,,0.135251,919
,,,,,,,0.128479,856
,,,,,,,0.108826,891
,,,,,,,0.13166,851
,,,,,,,0.123739,1077
,,,,,,,0.088208,1686
,,,,,,,0.110901,1045
,,,,,,,0.221526,144
,,,,,,,0.060051,176
,,,,,,,0.101985,1483
,,,,,,,0.1437,1278
,,,,,,,0.194284,1512
,,,,,,,0.132828,1607
,,,,,,,0.088759,1761
,,,,,,,0.111076,438
,,,,,,,0.225824,1017
,,,,,,,0.093136,3586
,,,,,,,0.171198,1241
,,,,,,,0.116266,1616
,,,,,,,0.111367,1485
,,,,,,,0.121251,1158
,,,,,,,0.150947,1091
,,,,,,,0.159693,896
,,,,,,,0.117026,1083
,,,,,,,0.159612,1117
,,,,,,,0.151502,1252
,,,,,,,0.192074,1078
,,,,,,,0.125644,776
,,,,,,,0.194037,900
,,,,,,,0.131942,937
,,,,,,,0.156135,861
,,,,,,,0.120315,1044
,,,,,,,0.127301,1225
,,,,,,,0.178207,297
,,,,,,,0.116123,727
,,,,,,,0.170781,1024
,,,,,,,0.121145,726
,,,,,,,0.095917,832
,,,,,,,0.137702,772
,,,,,,,0.142436,736
,,,,,,,0.167129,730
,,,,,,,0.053649,833
,,,,,,,0.146882,1018
,,,,,,,0.139379,789
,,,,,,,0.068472,787
,,,,,,,0.168005,660
,,,,,,,0.141729,468
,,,,,,,0.09938,944
,,,,,,,0.167994,891
,,,,,,,0.217869,763
,,,,,,,0.232694,1021
,,,,,,,0.156042,772
,,,,,,,0.143258,1104
,,,,,,,0.087887,1162
,,,,,,,0.145023,969
,,,,,,,0.208372,857
,,,,,,,0.148528,1139
,,,,,,,0.074616,999
,,,,,,,0.181883,853
,,,,,,,0.114677,761
,,,,,,,0.117403,674
,,,,,,,0.163839,797
,,,,,,,0.191313,796
,,,,,,,0.145607,817
,,,,,,,0.141793,815
,,,,,,,0.217356,489
,,,,,,,0.215823,635
,,,,,,,0.176558,526
,,,,,,,0.081189,769
,,,,,,,0.052586,1309
,,,,,,,0.09169,740
,,,,,,,0.103302,824
,,,,,,,0.078718,897
,,,,,,,0.070401,715
,,,,,,,0.071331,825
,,,,,,,0.116465,93
,,,,,,,0.122136,1057
,,,,,,,0.105336,3699
,,,,,,,0.087825,1129
,,,,,,,0.097161,1848
,,,,,,,0.078524,1197
,,,,,,,0.040272,1070
,,,,,,,0.115875,790
,,,,,,,0.129552,1011
,,,,,,,0.097983,962
,,,,,,,0.113398,729
,,,,,,,0.105456,862
,,,,,,,0.102435,929
,,,,,,,0.119373,800
,,,,,,,0.141498,709
,,,,,,,0.113115,675
,,,,,,,0.141728,781
,,,,,,,0.13875,762
,,,,,,,0.095674,894
,,,,,,,0.063653,848
,,,,,,,0.10139,835
,,,,,,,0.155204,854
,,,,,,,0.185514,203
,,,,,,,0.145388,672
,,,,,,,0.116022,1269
,,,,,,,0.113615,1507
,,,,,,,0.129222,887
,,,,,,,0.129948,827
,,,,,,,0.133291,1069
,,,,,,,0.14389,743
,,,,,,,0.110288,810
,,,,,,,0.1045,796
,,,,,,,0.153914,845
,,,,,,,0.184948,905
,,,,,,,0.158655,702
,,,,,,,0.155787,978
,,,,,,,0.12291,803
,,,,,,,0.122411,794
,,,,,,,0.164293,721
,,,,,,,0.127917,746
,,,,,,,0.127326,897
,,,,,,,0.15912,813
,,,,,,,0.118598,849
,,,,,,,0.18971,647
,,,,,,,0.168705,473
,,,,,,,0.144822,519
,,,,,,,0.118535,484
,,,,,,,0.138592,557
,,,,,,,0.173258,538
,,,,,,,0.189341,665
,,,,,,,0.131696,742
,,,,,,,0.174189,614
,,,,,,,0.197081,666
,,,,,,,0.176379,428
,,,,,,,0.143501,620
,,,,,,,0.224348,581
,,,,,,,0.135689,678
,,,,,,,0.148653,602
,,,,,,,0.183509,515
,,,,,,,0.171937,683
,,,,,,,0.092302,581
,,,,,,,0.141137,826
,,,,,,,0.120116,658
,,,,,,,0.135338,828
,,,,,,,0.107161,274
,,,,,,,0.129195,2636
,,,,,,,0.122725,3770
,,,,,,,0.110453,2242
,,,,,,,0.099807,834
,,,,,,,0.116948,1111
,,,,,,,0.136759,854
,,,,,,,0.152291,903
,,,,,,,0.128169,791
,,,,,,,0.150553,607
,,,,,,,0.12203,777
,,,,,,,0.164055,896
,,,,,,,0.122468,947
,,,,,,,0.120225,1056
,,,,,,,0.105559,817
,,,,,,,0.150572,953
,,,,,,,0.151107,771
,,,,,,,0.156024,721
,,,,,,,0.122772,735
,,,,,,,0.181186,667
,,,,,,,0.157027,922
,,,,,,,0.17714,942
,,,,,,,0.124621,1515
,,,,,,,0.09109,468
,,,,,,,0.146104,999
,,,,,,,0.128024,1218
,,,,,,,0.150683,988
,,,,,,,0.13602,913
,,,,,,,0.110129,1132
,,,,,,,0.152624,1245
,,,,,,,0.073452,2216
,,,,,,,0.060384,1984
,,,,,,,0.085896,1195
,,,,,,,0.136072,970
,,,,,,,0.10764,1158
,,,,,,,0.119396,924
,,,,,,,0.121235,914
,,,,,,,0.156072,859
,,,,,,,0.143324,791
,,,,,,,0.139436,911
,,,,,,,0.170823,788
,,,,,,,0.123479,1052
,,,,,,,0.163817,782
,,,,,,,0.147112,533
,,,,,,,0.122936,874
,,,,,,,0.110863,1047
,,,,,,,0.093902,1091
,,,,,,,0.12777,978
,,,,,,,0.133931,691
,,,,,,,0.134167,817
,,,,,,,0.114534,887
,,,,,,,0.068712,1311
,,,,,,,0.127343,917
,,,,,,,0.138284,730
,,,,,,,0.115449,873
,,,,,,,0.137123,761
,,,,,,,0.120023,872
,,,,,,,0.070797,853
,,,,,,,0.132028,706
,,,,,,,0.082535,866
,,,,,,,0.105195,942
,,,,,,,0.112595,915
,,,,,,,0.108224,1065
,,,,,,,0.107084,932
,,,,,,,0.040793,1452
,,,,,,,0.041776,352
,,,,,,,0.106137,1294
,,,,,,,0.07535,5285
,,,,,,,0.076498,1658
,,,,,,,0.072416,1235
,,,,,,,0.123289,1040
,,,,,,,0.091641,922
,,,,,,,0.09728,842
,,,,,,,0.08013,1316
,,,,,,,0.01586,1821
,,,,,,,0.064937,1754
,,,,,,,0.107373,1716
,,,,,,,0.12381,1209
,,,,,,,0.035111,1228
,,,,,,,0.082001,1960
,,,,,,,0.085743,1516
,,,,,,,0.126409,950
,,,,,,,0.112158,1047
,,,,,,,0.083652,1752
,,,,,,,0.11238,1229
,,,,,,,0.143719,1257
,,,,,,,0.082438,313
,,,,,,,0.116807,886
,,,,,,,0.100019,1374
,,,,,,,0.109761,1131
,,,,,,,0.087462,1169
,,,,,,,0.088864,1553
,,,,,,,0.083077,1494
,,,,,,,0.094031,1119
,,,,,,,0.10123,1358
,,,,,,,0.101623,1240
,,,,,,,0.158404,941
,,,,,,,0.134407,1158
,,,,,,,0.099625,1036
,,,,,,,0.09838,1339
,,,,,,,0.070387,1308
,,,,,,,0.100391,830
,,,,,,,0.081546,794
,,,,,,,0.124979,1172
,,,,,,,0.10382,934
,,,,,,,0.012591,101
,,,,,,,0.099366,687
,,,,,,,0.035514,7871
,,,,,,,0.049114,3237
,,,,,,,0.106587,1268
,,,,,,,0.099508,1423
,,,,,,,0.091403,1833
,,,,,,,0.113594,1157
,,,,,,,0.116869,1089
,,,,,,,0.139447,805
,,,,,,,0.120885,1024
,,,,,,,0.100377,1239
,,,,,,,0.073052,1148
,,,,,,,0.095246,1220
,,,,,,,0.097192,987
,,,,,,,0.09195,1058
,,,,,,,0.099374,1115
,,,,,,,0.092541,1157
,,,,,,,0.099376,1140
,,,,,,,0.073054,1856
,,,,,,,0.070685,4778
,,,,,,,0.11531,598
,,,,,,,0.086723,754
,,,,,,,0.122226,884
,,,,,,,0.127018,1351
,,,,,,,0.107058,1188
,,,,,,,0.122057,990
,,,,,,,0.105668,920
,,,,,,,0.089615,835
,,,,,,,0.117594,986
,,,,,,,0.099022,1011
,,,,,,,0.107842,1034
,,,,,,,0.121294,1046
,,,,,,,0.102772,765
,,,,,,,0.099391,1010
,,,,,,,0.074084,1150
,,,,,,,0.138653,884
,,,,,,,0.151569,1022
,,,,,,,0.141619,1150
,,,,,,,0.138394,860
,,,,,,,0.163797,299
,,,,,,,0.131989,668
,,,,,,,0.128349,978
,,,,,,,0.136778,965
,,,,,,,0.185627,1050
,,,,,,,0.130487,1050
,,,,,,,0.107714,948
,,,,,,,0.104096,1174
,,,,,,,0.136154,1669
,,,,,,,0.096559,1276
,,,,,,,0.122584,1354
,,,,,,,0.104534,1365
,,,,,,,0.081812,1004
,,,,,,,0.1598,1235
,,,,,,,0.134992,1007
,,,,,,,0.123939,1803
,,,,,,,0.119556,1471
,,,,,,,0.080769,2279
,,,,,,,0.076817,2668
,,,,,,,0.113438,1816
,,,,,,,0.122488,1076
,,,,,,,0.130707,1080
,,,,,,,0.079723,792
,,,,,,,0.105813,1046
,,,,,,,0.135405,1151
,,,,,,,0.137008,1064
,,,,,,,0.140556,1112
,,,,,,,0.084079,966
,,,,,,,0.135229,1590
,,,,,,,0.110834,1349
,,,,,,,0.136556,1045
,,,,,,,0.126401,1096
,,,,,,,0.13941,853
,,,,,,,0.119478,1105
,,,,,,,0.101224,1830
,,,,,,,0.111894,1225
,,,,,,,0.193316,715
,,,,,,,0.190288,1025
,,,,,,,0.135723,1060
,,,,,,,0.139272,917
,,,,,,,0.177469,827
,,,,,,,0.124182,806
,,,,,,,0.059659,329
,,,,,,,0.095956,2251
,,,,,,,0.105828,1720
,,,,,,,0.113605,1103
,,,,,,,0.105876,1081
,,,,,,,0.17033,1219
,,,,,,,0.166742,1144
,,,,,,,0.171997,1131
,,,,,,,0.147055,1318
,,,,,,,0.121959,1375
,,,,,,,0.128342,1605
,,,,,,,0.141266,1222
,,,,,,,0.117499,1227
,,,,,,,0.0812,1078
,,,,,,,0.104389,787
,,,,,,,0.159145,1430
,,,,,,,0.118362,1417
,,,,,,,0.09726,1374
,,,,,,,0.11149,1022
,,,,,,,0.163943,940
,,,,,,,0.157167,1107
,,,,,,,0.121125,943
,,,,,,,0.05356,217
,,,,,,,0.050751,1192
,,,,,,,0.07244,1559
,,,,,,,0.125543,1172
,,,,,,,0.091172,923
,,,,,,,0.12143,892
,,,,,,,0.103027,627
,,,,,,,0.179086,897
,,,,,,,0.150677,831
,,,,,,,0.131001,717
,,,,,,,0.135315,773
,,,,,,,0.104843,566
,,,,,,,0.099584,808
,,,,,,,0.17978,850
,,,,,,,0.131375,818
,,,,,,,0.123066,744
,,,,,,,0.141634,495
,,,,,,,0.121428,641
,,,,,,,0.102513,881
,,,,,,,0.143246,779
,,,,,,,0.098834,1173
,,,,,,,0.127408,664
,,,,,,,0.06039,705
,,,,,,,0.115877,681
,,,,,,,0.097604,438
,,,,,,,0.057997,865
,,,,,,,0.091058,909
,,,,,,,0.075777,730
,,,,,,,0.101801,714
,,,,,,,0.112741,542
,,,,,,,0.161794,490
,,,,,,,0.142708,676
,,,,,,,0.128261,633
,,,,,,,0.132279,775
,,,,,,,0.081003,529
,,,,,,,0.100337,501
,,,,,,,0.116282,895
,,,,,,,0.088004,822
,,,,,,,0.135068,683
,,,,,,,0.102529,829
,,,,,,,0.129366,771
,,,,,,,0.128828,1082
,,,,,,,0.107928,1415
,,,,,,,0.062346,833
,,,,,,,0.091402,1065
,,,,,,,0.065417,838
,,,,,,,0.079042,1026
,,,,,,,0.05673,767
,,,,,,,0.118805,779
,,,,,,,0.123168,701
,,,,,,,0.098209,524
,,,,,,,0.124264,987
,,,,,,,0.117263,964
,,,,,,,0.080389,679
,,,,,,,0.067748,754
,,,,,,,0.105745,910
,,,,,,,0.077938,1115
,,,,,,,0.086011,1176
,,,,,,,0.058497,1007
,,,,,,,0.09733,1103
,,,,,,,0.07234,888
,,,,,,,0.117541,962
,,,,,,,0.061477,895
,,,,,,,0.05646,1083
,,,,,,,0.106096,1005
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
,,,,,,,#N/A,#N/A
